metric,bin_log2_lo,count,ccdf
tau,0,124999,0.25022793
tau,1,23439,0.10963555
tau,2,12907,0.032216464
tau,3,4582,0.0047325992
tau,4,763,0.00015595384
tau,5,26,0
tc,0,250000,0.44999098
tc,1,62500,0.31248872
tc,2,50787,0.20075549
tc,3,38489,0.1160783
tc,4,28517,0.053339875
tc,5,20065,0.0091961508
tc,6,4180,0
h,0,125002,0.749996
h,1,2,0.749992
h,2,28853,0.692286
h,3,0,0.692286
h,4,8644,0.674998
h,5,2,0.674994
h,6,2822,0.66935
h,7,13,0.669324
h,8,912,0.6675
h,9,4,0.667492
h,10,324,0.666844
h,11,7,0.66683
h,12,72,0.666686
h,13,11,0.666664
h,14,33,0.666598
h,15,5,0.666588
h,16,3,0.666582
h,17,2,0.666578
h,18,3,0.666572
h,19,2,0.666568
h,20,0,0.666568
h,21,2,0.666564
h,22,0,0.666564
h,23,1,0.666562
h,24,0,0.666562
h,25,0,0.666562
h,26,0,0.666562
h,27,0,0.666562
h,28,0,0.666562
h,29,0,0.666562
h,30,0,0.666562
h,31,0,0.666562
h,32,0,0.666562
h,33,0,0.666562
h,34,0,0.666562
h,35,0,0.666562
h,36,0,0.666562
h,37,0,0.666562
h,38,0,0.666562
h,39,0,0.666562
h,40,0,0.666562
h,41,0,0.666562
h,42,0,0.666562
h,43,0,0.666562
h,44,0,0.666562
h,45,0,0.666562
h,46,0,0.666562
h,47,0,0.666562
h,48,0,0.666562
h,49,0,0.666562
h,50,0,0.666562
h,51,0,0.666562
h,52,0,0.666562
h,53,0,0.666562
h,54,0,0.666562
h,55,0,0.666562
h,56,0,0.666562
h,57,0,0.666562
h,58,0,0.666562
h,59,0,0.666562
h,60,0,0.666562
h,61,0,0.666562
h,62,0,0.666562
h,63,0,0.666562
h,64,0,0.666562
h,65,0,0.666562
h,66,0,0.666562
h,67,0,0.666562
h,68,0,0.666562
h,69,0,0.666562
h,70,0,0.666562
h,71,0,0.666562
h,72,0,0.666562
h,73,0,0.666562
h,74,0,0.666562
h,75,0,0.666562
h,76,0,0.666562
h,77,0,0.666562
h,78,0,0.666562
h,79,0,0.666562
h,80,0,0.666562
h,81,25917,0.614728
h,82,125632,0.363464
h,83,83202,0.19706
h,84,51138,0.094784
h,85,23782,0.04722
h,86,11323,0.024574
h,87,6509,0.011556
h,88,2579,0.006398
h,89,1788,0.002822
h,90,620,0.001582
h,91,452,0.000678
h,92,144,0.00039
h,93,106,0.000178
h,94,45,8.8e-05
h,95,24,4e-05
h,96,9,2.2e-05
h,97,6,1e-05
h,98,3,4e-06
h,99,2,0
