d	a0	b0	a1	b1	a2	b2	drift	drift_flag	n_cycles	cycle_mins	frac_c1	frac_c2	frac_c3	frac_c4	frac_overflow	frac_cap	fate_H	rigidity_min_H	rigidity_argmin_m	max_exc_log2	mean_steps	name
2	1	0	6	4	-	-	0.202733	0	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	45.778	5.24	COLLATZ
2	1	0	6	2	-	-	0.202733	0	3	17;1;5	0.348122	0.327379	0.324499	0.000000	0.000000	0.000000	1.584247	1.584240	36	44.796	5.24	NEG3X
2	1	0	10	6	-	-	0.458145	0	3	13;1;17	0.003246	0.001994	0.000759	0.000000	0.994000	0.000000	0.046568	0.045613	16	101.322	121.35	FIVEX
2	3	0	3	1	-	-	0.405465	0	1	1	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2	100.585	134.17	HYDRA
2	1	0	1	1	-	-	-0.693147	0	1	1	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2	23.253	1.00	RIGID
